,vid,did,pid,vehicle_class,vocation,vehicel_type,drivetrain_type,fuel_type,day_id,speed_data_duration_hrs_includes_zero,driving_data_duration_hrs_no_zero,max_speed,total_average_speed_includes_zero,total_median_speed_includes_zero,driving_average_speed_no_zero,seconds_at_speed_zero,seconds_at_speed_zero_five,seconds_at_speed_seventy_five_plus,driving_time_seconds,percent_time_at_speed_zero,percent_time_at_speed_zero_five,percent_time_at_speed_seventy_five_plus,percent_distance_at_speed_seventy_five_plus,distance_at_speed_zero_five,distance_at_speed_seventy_five_plus,aerodynamic_speed,as_standard,group_ttl_mean_speed_no_zero,group_ttl_std_deviation_speed_no_zero,group_ttl_zero_speed,matched_ttl_mean_speed_no_zero,matched_ttl_std_deviation_speed_no_zero,matched_ttl_zero_speed,non_matched_ttl_mean_speed_no_zero,non_matched_ttl_std_deviation_speed_no_zero,non_matched_ttl_zero_speed,func_1_mean_speed,func_1_std_speed,func_1_zero_speed,func_2_mean_speed,func_2_std_speed,func_2_zero_speed,func_3_mean_speed,func_3_std_speed,func_3_zero_speed,func_4_mean_speed,func_4_std_speed,func_4_zero_speed,func_5_mean_speed,func_5_std_speed,func_5_zero_speed,spd_cat_1_mean_speed,spd_cat_1_std_speed,spd_cat_1_ttl,spd_cat_1_zero_speed,spd_cat_2_mean_speed,spd_cat_2_std_speed,spd_cat_2_ttl,spd_cat_2_zero_speed,spd_cat_3_mean_speed,spd_cat_3_std_speed,spd_cat_3_ttl,spd_cat_3_zero_speed,spd_cat_4_mean_speed,spd_cat_4_std_speed,spd_cat_4_ttl,spd_cat_4_zero_speed,spd_cat_5_mean_speed,spd_cat_5_std_speed,spd_cat_5_ttl,spd_cat_5_zero_speed,spd_cat_6_mean_speed,spd_cat_6_std_speed,spd_cat_6_ttl,spd_cat_6_zero_speed,spd_cat_7_mean_speed,spd_cat_7_std_speed,spd_cat_7_ttl,spd_cat_7_zero_speed,spd_cat_8_mean_speed,spd_cat_8_std_speed,spd_cat_8_ttl,spd_cat_8_zero_speed,total_number_of_acceleration_events,total_number_of_deceleration_events,acceleration_events_per_mile,deceleration_events_per_mile,max_acceleration_ft_per_second_squared,max_deceleration_ft_per_second_squared,average_acceleration_ft_per_second_squared,average_deceleration_ft_per_second_squared,average_acceleration_event_duration,average_deceleration_event_duration,min_acceleration_event_duration,min_deceleration_event_duration,max_acceleration_event_duration,max_deceleration_event_duration,cumulative_acceleration_duration,cumulative_deceleration_duration,absolute_time_cumulative_acceleration_duration,absolute_time_cumulative_deceleration_duration,average_stop_duration,min_stop_duration,max_stop_duration,stops_0_30_seconds,stops_30_60_seconds,stops_60_plus_seconds,stops_300_plus_seconds,stops_1800_plus_seconds,stops_3600_plus_seconds,stops_per_mile,total_stops,max_elevation,min_elevation,mean_elevation,delta_elevation,total_elevation_gained,total_elevation_lost,max_climbing_rate,average_climbing_rate,max_descending_rate,average_descending_rate,maximum_kinetic_power_density_demand,total_kinetic_power_density_demand,average_kinetic_power_density_demand,maximum_kinetic_power_density_regen,total_kinetic_power_density_regen,average_kinetic_power_density_regen,maximum_potential_power_density_demand,total_potential_power_density_demand,average_potential_power_density_demand,maximum_potential_power_density_regen,total_potential_power_density_regen,average_potential_power_density_regen,maximum_aerodynamic_power_density_demand,total_aerodynamic_power_density_demand,average_aerodynamic_power_density_demand,maximum_aerodynamic_power_density_regen,total_aerodynamic_power_density_regen,average_aerodynamic_power_density_regen,maximum_rolling_power_density_demand,total_rolling_power_density_demand,average_rolling_power_density_demand,maximum_rolling_power_density_regen,total_rolling_power_density_regen,average_rolling_power_density_regen,characteristic_acceleration_standard,characteristic_deceleration_standard,aerodynamic_speed_standard,kinetic_intensity_standard,group_ttl_total_points,group_ttl_distance,matched_ttl_distance,matched_ttl_total_points,non_matched_ttl_total_points,non_matched_ttl_distance,func_1_ttl,func_1_distance,func_2_ttl,func_2_distance,func_3_ttl,func_3_distance,func_4_ttl,func_4_distance,func_5_ttl,func_5_distance,spd_cat_1_distance,spd_cat_2_distance,spd_cat_3_distance,spd_cat_4_distance,spd_cat_5_distance,spd_cat_6_distance,spd_cat_7_distance,spd_cat_8_distance
292,45,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,14,1.14944444444444,0.6877777777777779,58.20163803192371,16.7131520896455,8.91792406580965,27.931754178898696,1662.0,203.0,0.0,2476.0,40.1643305944901,4.90575157080715,0.0,0.0,0.18499907660599801,0.0,15.137361094200301,49.6632581830718,16.7131520896455,18.365643168594,1662.0,16.7131520896455,18.365643168594,1662,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,35.2855935990306,20.279878904392,131,17.6713343498025,16.678391913687197,384,9.861765594941609,13.124733229538698,734,0.0,0.0,0,0,0.0,0.0,0,0,35.2855935990306,20.279878904392,773,131,10.2390351313427,14.634178064773,1204,692,13.6767520577352,14.9493762338604,2161,839,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,85.0,85.0,4.4245853280038,4.4245853280038,7.86784546514535,-7.4817654588857,1.5523941210472398,-1.89017081701222,16.1294117647059,13.2470588235294,1.0,1.0,53.0,38.0,0.0,0.0,1371.0,1371.0,741.333333333333,2.0,6557.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0931328457421101,21.0,874.6582390458091,739.1231290454609,817.7065910016929,1.9355054497153799,319.548866182727,319.548866182727,1.3583918596327702,0.260218946402873,-0.00028161947307126,-0.250286336275029,15.410663179378,6209.9488646013,4.5295031835166295,-27.2527211294414,-6209.94886460131,-5.515052277621059,4.060324172025609,955.152945230297,0.7778118446500791,-3.89511392997419,-949.367589917073,-0.748122608287686,6589.121067147329,3542138.8575712997,1430.5891993422001,0.0,0.0,0.0,254.99998498451802,303190.725061964,121.42199642049,0.0,0.0,0.0,0.676384659714096,-0.6757707283257729,49.6632581830718,1.4479623028809698,4138,19.210839818598,19.210839818598,4138,0.0,0.0,0,0.0,0,0.0,773,7.57660107001408,1057,5.18850011326146,1445,3.9584031346362902,0.0,0.0,7.57660107001408,3.42438841614907,8.209850332434911,0.0,0.0,0.0
293,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,3,4.25583333333333,2.40444444444444,61.6377591405816,13.481790418930302,5.46610945050919,23.8625821405304,6665.0,893.0,0.0,8656.0,43.5023823510215,5.828601266235889,0.0,0.0,0.770249285092894,0.0,13.2290438849348,43.402374950573396,13.481790418930302,15.851061594445,6665.0,13.845915695185402,15.9456419583359,6311,1.8227188040133797,3.84493258916192,354,0.0,0.0,0,45.836880368298296,11.5640926783186,0,30.972983742390102,15.6991009455387,95,15.3426336753057,15.5072658287029,2542,8.987423037666181,13.331434617099099,1940,44.795087914060495,15.949111200903198,107,0,48.6217435687226,4.08837598320191,86,0,31.470053854250303,17.7504849052048,579,82,17.2473861030005,15.946578733842001,5719,1820,9.54760492768146,13.413063909019199,8366,4409,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,332.0,332.0,5.78636600171477,5.78636600171477,9.441498727675231,-7.5444544265259,1.33688701876338,-1.53853853020578,14.087349397590401,12.240963855421699,1.0,1.0,67.0,60.0,0.0,0.0,4677.0,4677.0,335.129411764706,2.0,8161.0,0.0,0.0,1.0,1.0,1.0,1.0,1.48144912694505,85.0,1016.12024987206,716.941489665403,879.021736995684,-0.603663082254457,1080.07221786649,1080.07221786649,4.09676618197921,0.243369134264645,-1.28012129607669e-05,-0.251144755042703,17.0793149727105,16790.8456219348,3.59008886507051,-26.048195052157897,-16790.8456219347,-4.13160571405875,12.2455082735287,3228.40813763578,0.72744662857949,-11.027780969599302,-3230.2125269857597,-0.7506884794296451,7840.304280147809,8079937.23488948,933.4493108698571,0.0,0.0,0.0,270.13128238208,905527.708847045,103.595436317017,0.0,0.0,0.0,0.6156606133612089,-0.615724724608158,43.402374950573396,1.72563247100353,15321,57.376253057897394,57.1413248564912,14857,464.0,0.23492820140616802,0,0.0,231,2.9411998236324703,967,8.31968757746978,6834,29.1254329269553,3444,8.59796803936732,1.33140955744569,1.16151942969726,5.061433661558599,27.39938920085,22.187573006939697,0.0,0.0,0.0
294,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,4,2.9147222222222204,1.74805555555556,61.8704262827024,14.4259417404075,6.54911487719402,24.0539340031933,4200.0,759.0,0.0,6293.0,40.0266844563042,7.23339369103212,0.0,0.0,0.6343845020569301,0.0,13.516931218818,44.3468872008465,14.4259417404075,16.3282306618172,4200.0,14.4259417404075,16.3282306618172,4200,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,41.724397393418606,7.3716584697237595,0,19.443090531914603,17.3436003089821,1128,12.1917293222311,14.866315233498302,710,0.0,0.0,0,0,0.0,0.0,0,0,40.780122567598504,7.72258720899996,190,0,18.486185301988,17.664104496678696,3456,1123,11.645235430200401,14.632419691144301,6847,3077,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,255.0,255.0,6.064553538357151,6.064553538357151,8.820510621288221,-8.0807500310939,1.43873517509233,-1.6778709943856,13.427450980392198,11.5137254901961,1.0,1.0,55.0,54.0,0.0,0.0,3424.0,3424.0,247.044776119403,2.0,2616.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5934317139997198,67.0,1016.27551709429,716.237625762296,909.413828507782,-1.6394669727331999,815.096735459767,815.096735459767,3.4836198242679797,0.245659052278411,-5.79151912916132e-06,-0.268486588570842,19.3931559889626,13679.2706020086,3.99511407768943,-38.2107511284288,-13679.2706020086,-4.659152112400769,10.412772778575599,2436.37868856278,0.734291346763948,-9.22839362615778,-2441.2791650574,-0.802524380360751,7927.990200460791,6181821.2535068,982.3329498660111,0.0,0.0,0.0,271.170542089016,663606.921042736,104.34071085577601,0.0,0.0,0.0,0.6721510258182221,-0.672388618531151,44.3468872008465,1.8045732107062,10493,42.047612967248895,42.047612967248895,10493,0.0,0.0,0,0.0,0,0.0,232,2.68890560979809,3783,20.431447633953603,1682,5.696246866664651,0.0,0.0,2.15228424662325,17.7467378899084,22.1485908307173,0.0,0.0,0.0
295,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,5,1.6555555555555599,0.9811111111111109,67.0708712731659,18.1490244640089,7.384492356959179,30.6251941691657,2428.0,390.0,0.0,3532.0,40.738255033557,6.54362416107383,0.0,0.0,0.315624747125195,0.0,17.1041364260538,56.1159331563444,18.1490244640089,20.737132567927603,2428.0,18.1490244640089,20.737132567927603,2428,0.0,0.0,0,0.0,0.0,0,61.1322132698625,5.67713777879434,0,30.8515543197621,19.29808698533,63,21.837573547690898,20.1310956788041,943,12.867824365457,15.923565783479997,332,0.0,0.0,0,0,60.9553874987335,3.7591259656890696,40,0,26.8559501508675,20.1281162863937,716,156,21.598078520077802,21.360493470272,3232,1080,8.46659240397134,15.0516393304738,1972,1192,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,136.0,136.0,4.5262846589698205,4.5262846589698205,9.09577143828442,-7.30010617260131,1.60559667018604,-1.87449514164924,14.1470588235294,12.117647058823499,1.0,1.0,65.0,35.0,0.0,0.0,1924.0,1924.0,375.225,2.0,6569.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3312601938146498,40.0,874.307355391455,573.915235687778,756.2516645014549,0.252036368685367,463.78794243240304,463.78794243240304,1.63318558516676,0.23482933794045702,-1.86242511972523e-05,-0.29025416785455105,24.8364758644735,9891.003518687281,5.14085421969193,-28.3694547868879,-9891.003518687281,-6.00182252347529,4.8817010068428,1386.29319661956,0.7019206058833221,-5.102956728072559,-1385.53984304729,-0.867589131526165,10107.884978289101,7073237.46106523,2002.6153627025,0.0,0.0,0.0,294.032286468344,474205.52078183397,132.756304810144,0.0,0.0,0.0,0.681999527862861,-0.6819484140876071,56.1159331563444,1.1435248798855,5960,30.046718279303697,30.046718279303697,5960,0.0,0.0,0,0.0,231,3.9226503514828397,469,4.01927193776901,2923,17.7308965221945,788,2.81662377777225,0.0,0.67728208331926,5.34135008556143,19.3902749380254,4.63781117239763,0.0,0.0,0.0
296,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,6,3.58555555555556,1.65166666666667,54.0065132147801,11.402020840081999,0.0,24.7523183659231,6962.0,592.0,0.0,5946.0,53.935543848776,4.58630306786489,0.0,0.0,0.514747869867889,0.0,13.432514920685401,44.069930842143606,11.402020840081999,15.632676624845299,6962.0,11.402020840081999,15.632676624845299,6962,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,36.6337572218014,16.7372484149562,30,12.8296591475126,16.055379189637698,3598,9.08136342809909,14.0970723771592,1838,0.0,0.0,0,0,0.0,0.0,0,0,35.4513553500014,18.1545750650467,218,30,13.2340656207903,16.2685242039819,6094,3015,8.914568472465481,13.9434642169401,6596,3917,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,247.0,247.0,6.041693186398719,6.041693186398719,9.83696310227345,-9.27765338889486,1.29196586513674,-1.66362727839526,13.7004048582996,10.6396761133603,1.0,1.0,73.0,44.0,0.0,0.0,3384.0,3384.0,396.09090909090895,2.0,8754.0,0.0,0.0,1.0,1.0,1.0,1.0,1.61437955587982,66.0,1016.06632183016,715.8282981375199,912.6978973431841,-2.6450961939136697,795.287374641665,795.287374641665,3.73418985637136,0.259558542637619,-1.32442398808053e-05,-0.2706690878004,15.426455884811599,11900.1233693301,3.51658492001481,-36.5891734955993,-11900.1233693301,-4.52820523947113,11.1617433726792,2377.16718343504,0.775837853601515,-9.358702286969221,-2385.07355296849,-0.8090480166107491,5272.46926945178,5935698.58382764,998.267504848241,0.0,0.0,0.0,236.655059368013,645220.039170971,107.322029136888,0.0,0.0,0.0,0.6103397199345699,-0.6107339729053891,44.069930842143606,1.6592843560998798,12908,40.8825791677163,40.8825791677163,12908,0.0,0.0,0,0.0,0,0.0,263,2.67629948592604,7065,25.178206076993398,3083,7.77717873578598,0.0,0.0,2.14677651841675,22.402332192526803,16.3334704567729,0.0,0.0,0.0
297,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,7,2.17027777777778,1.2613888888888898,51.6389254461371,13.119953760255699,5.349500922371231,22.573485736374696,3272.0,591.0,0.0,4541.0,41.8789197491361,7.564315883783441,0.0,0.0,0.5202558185632701,0.0,12.368210680709,40.5781190311976,13.119953760255699,14.9835867484652,3272.0,13.119953760255699,14.9835867484652,3272,0.0,0.0,0,44.3969613428857,0.870510864004032,0,46.8551298724257,4.011806420231959,0,42.351487175746996,2.70019765756056,0,18.235612911847102,14.778249210115199,861,8.44465866367114,13.265872465648599,1427,45.5031371811787,3.02570512906241,40,0,0.0,0.0,0,0,0.0,0.0,0,0,18.365746174949,14.874846485260802,3541,861,8.42461390267864,13.2013950985393,4232,2411,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,187.0,187.0,6.56740771141628,6.56740771141628,7.8907036187318,-7.683664716222019,1.1953953276608502,-1.50662251356072,13.668449197861,10.844919786096302,1.0,1.0,60.0,41.0,0.0,0.0,2556.0,2556.0,947.7674418604649,2.0,15411.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5101525753524099,43.0,1016.47366938151,862.705805024659,942.318561663473,-1.2617959663549498,549.794424965758,549.794424965758,3.28229885868984,0.24294937028977398,-5.05695171568732e-05,-0.237421896136197,21.6292625012959,7655.324962415609,2.9950410651078303,-32.2615913125708,-7655.32496241563,-3.7748150702246703,9.81101094006356,1643.37232846557,0.7261919259679941,-9.424000902020278,-1647.14392104839,-0.7096699358243829,4588.25999976587,3504937.40578061,771.842635054086,0.0,0.0,0.0,225.899376298942,449383.568649302,98.0330647140711,0.0,0.0,0.0,0.56487443124772,-0.5651444620440379,40.5781190311976,1.8113485011963302,7813,28.4739440913548,28.4739440913548,7813,0.0,0.0,22,0.27131476376207897,18,0.234275649362128,45,0.5293935896968379,3520,17.8303770693617,2493,5.84792612459226,0.5055904131242079,0.0,0.0,18.0647520015263,9.90360167670446,0.0,0.0,0.0
298,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,8,4.0388888888888905,2.15694444444444,64.34464823395851,13.016276423712098,3.537617995863,24.3730404637185,6775.0,818.0,0.0,7765.0,46.595598349381,5.62585969738652,0.0,0.0,0.7225522947917141,0.0,13.889228084616,45.5683336109449,13.016276423712098,16.325721283833598,6775.0,13.016276423712098,16.325721283833598,6775,0.0,0.0,0,0.0,0.0,0,46.0190117933996,14.8045881865874,4,37.3721277256574,17.2549642075554,72,16.2210030410862,16.7908566878991,1984,7.02943572217859,11.711417406900198,2454,41.8026287880091,18.245314068987,150,4,52.351140993885096,1.98469291021614,80,0,36.597180455376396,17.5665930846717,587,72,15.909034856001,16.9143384744841,4851,1903,9.03301404297744,13.003851377625999,8872,4796,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,337.0,337.0,6.41034246891659,6.41034246891659,10.027287459524802,-9.30703499978916,1.3361765304732198,-1.61062020672383,12.7299703264095,10.5608308605341,1.0,1.0,63.0,49.0,0.0,0.0,4290.0,4290.0,429.261904761905,2.0,8695.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5978301702937499,84.0,1022.2834034341302,722.062124027314,884.4489953205949,6.136514595873559,1010.6484590686802,1010.6484590686802,2.96120838755974,0.25405944169650196,-0.000106498400555211,-0.25949675651583803,17.907448462254397,15375.0924554559,3.58393763530439,-31.461836953223802,-15375.0924554559,-4.32005969526717,8.85125003448135,3020.89587675118,0.7594006728886821,-8.102685663561509,-3002.55342396855,-0.7756531707487859,8923.012551580401,8160631.69910557,1050.9506373606698,0.0,0.0,0.0,282.053429737566,829694.535129898,105.707037218741,0.0,0.0,0.0,0.612110299952777,-0.611399012917026,45.5683336109449,1.5564576760920399,14540,52.5712942224372,52.5712942224372,14540,0.0,0.0,0,0.0,262,3.34916141385297,627,6.508978912218669,5065,22.822050111972604,4084,7.97450430260481,1.7417761995003798,1.163358688753,5.967373590918321,21.437424468461398,22.2613612748043,0.0,0.0,0.0
299,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,9,4.63972222222222,2.66444444444444,59.6722924740435,14.261871090825801,6.34275914589246,24.8348658079715,7111.0,920.0,0.0,9592.0,42.573190444830296,5.50799257618392,0.0,0.0,0.800065659084528,0.0,13.785159640903801,45.226901709002,14.261871090825801,16.530764255543403,7111.0,14.261871090825801,16.530764255543403,7111,0.0,0.0,0,0.0,0.0,0,54.300395059222495,4.4389966433453605,0,33.2355450022212,16.6253358570414,87,16.816482865387098,16.4618971238696,2447,11.106250655806198,14.3735183554944,1263,0.0,0.0,0,0,56.1012033655793,1.7624323428914601,94,0,32.6230928807503,16.7723493642018,550,74,17.2394587277377,17.1510507656725,7698,2675,9.842179804229161,13.6742102932515,8361,4362,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,389.0,389.0,5.87869751402926,5.87869751402926,9.4552839574182,-8.107215401100051,1.35096601582224,-1.6646664866696999,13.7506426735219,11.159383033419001,1.0,1.0,59.0,43.0,0.0,0.0,5349.0,5349.0,557.775510204082,2.0,23213.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4810086282130301,98.0,1046.35720072483,717.793180866178,899.538952907695,-0.479187802459137,1318.96634614825,1318.96634614825,3.2860184508665498,0.27761867946711305,-4.93518843995844e-05,-0.267148316248374,17.2022057975804,19945.5616588419,3.7288393454555697,-33.0182938402212,-19945.561658841798,-4.59469284930702,9.82212904999485,3942.47867386502,0.8298208111692321,-9.524810607306101,-3943.91099827382,-0.79852419483171,7116.93376683318,10118379.7858248,1054.8769584888198,0.0,0.0,0.0,261.572419343533,1044330.70653409,107.77406672178499,0.0,0.0,0.0,0.6293145066608511,-0.6293586341338729,45.226901709002,1.62445614432675,16703,66.1711202305731,66.1711202305731,16703,0.0,0.0,0,0.0,247,3.72561043878555,716,6.61018061710845,7070,33.0257038495241,2600,8.021181029193361,0.0,1.4648647545456799,4.98408363455908,36.863709246145795,22.858462595322298,0.0,0.0,0.0
300,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,10,2.7327777777777795,1.60277777777778,51.1353390058543,13.9733804093688,6.740546936422599,23.8249768574298,4068.0,566.0,0.0,5770.0,41.349867859321,5.75320187029884,0.0,0.0,0.5105615411664229,0.0,12.826352897151802,42.0812102924929,13.9733804093688,15.6115350324209,4068.0,13.9733804093688,15.6115350324209,4068,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,31.134232495623397,17.0944391568494,39,15.346100555769501,15.8771874576393,2213,17.3040269506859,16.493363374434,453,0.0,0.0,0,0,0.0,0.0,0,0,31.134232495623397,17.0944391568494,249,39,14.470560997773099,15.7261589689306,5688,2315,12.153073986317999,14.5916170365383,3901,1714,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,230.0,230.0,6.023127216863429,6.023127216863429,10.6433793048186,-9.464526018971391,1.41679423288086,-1.71486883456732,13.882608695652198,11.4695652173913,1.0,1.0,62.0,39.0,0.0,0.0,3193.0,3193.0,291.868852459016,2.0,2763.0,0.0,0.0,1.0,1.0,1.0,1.0,1.59743808795074,61.0,1016.87208505794,717.53239787282,900.1815014717439,-0.395865862323944,726.74608426718,726.74608426718,3.4934279078806902,0.238904038220638,-1.9059386431763397e-05,-0.26071780212603196,18.375362974300998,12093.0846861497,3.78737384470708,-34.272703818009994,-12093.0846861497,-4.5841867650302195,10.442089796851,2172.29267972256,0.714100157699725,-8.55188589926768,-2173.4759492763897,-0.7793029577900301,4473.96231602474,5055115.21929638,876.103157590361,0.0,0.0,0.0,224.10566098183,602664.153844372,103.355197023559,0.0,0.0,0.0,0.657948298060824,-0.658011468521251,42.0812102924929,1.96177522849502,9838,38.1861434631582,38.1861434631582,9838,0.0,0.0,0,0.0,0,0.0,249,2.15345108094728,5770,24.5963889463305,1350,6.4890101065072,0.0,0.0,2.15345108094728,22.863486376481298,13.169206005729599,0.0,0.0,0.0
301,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,11,2.6186111111111097,1.5433333333333301,55.4238787883968,13.7157917660959,6.81018282025765,23.271916662884397,3871.0,538.0,0.0,5556.0,41.062904423464495,5.70701177468972,0.0,0.0,0.482694910752016,0.0,13.0935512724384,42.957845382015705,13.7157917660959,15.6710647582371,3871.0,13.7157917660959,15.6710647582371,3871,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,43.9347621505641,13.6936116693555,17,16.125048467980598,15.130210481835402,1358,10.9909072112326,13.4960637804675,1056,0.0,0.0,0,0,0.0,0.0,0,0,43.9347621505641,13.6936116693555,313,17,14.2158756569854,14.6152992543101,4001,1483,11.474568731128599,14.5957959364104,5113,2371,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,226.0,226.0,6.2924032952876,6.2924032952876,8.241835195965031,-9.167770221784812,1.21060698903747,-1.48679475203728,13.6725663716814,11.1327433628319,1.0,1.0,59.0,47.0,0.0,0.0,3090.0,3090.0,334.14,2.0,3978.0,0.0,0.0,1.0,1.0,1.0,1.0,1.39212462285124,50.0,1016.7796974934801,715.908383746666,907.868796860627,-1.3350427185217801,696.0130894975599,696.0130894975599,4.0987997484184,0.23844230541197697,-1.9649591081361e-05,-0.259526658807623,16.002293024622,9695.63342385581,3.13774544461353,-35.808618482554,-9695.63342385579,-3.85359039103966,12.2515867397018,2080.4297017041604,0.712720007435477,-10.728887411344301,-2084.42023373087,-0.7757425506999891,5701.23151039986,4954794.93802061,891.791745504069,0.0,0.0,0.0,242.92249121107798,566841.253955984,101.113316795573,0.0,0.0,0.0,0.5659607585008221,-0.5661872620770849,42.957845382015705,1.61932962595399,9427,35.9163247163849,35.9163247163849,9427,0.0,0.0,0,0.0,0,0.0,313,3.81988348697959,4287,19.202245217286897,2400,7.32727147415506,0.0,0.0,3.81988348697959,15.799366250999599,16.2970749784057,0.0,0.0,0.0
302,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,12,5.06583333333333,2.84583333333333,55.976694932732805,12.2448559326535,4.28007881060311,21.7969192429284,7992.0,1358.0,0.0,10245.0,43.8229972034874,7.44640017546746,0.0,0.0,1.1817460053672,0.0,12.7330290978386,41.775029848551895,12.2448559326535,15.0223255878264,7992.0,12.2448559326535,15.0223255878264,7992,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,37.267800264353,17.1122662842374,28,17.7703419922167,16.844819092724,1965,9.53551186347733,12.929883555881801,1718,0.0,0.0,0,0,0.0,0.0,0,0,37.267800264353,17.1122662842374,364,28,16.826423580247802,16.8315524375871,5221,1940,9.63430294302109,12.902114337634,12652,6024,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,446.0,446.0,7.19002303234975,7.19002303234975,9.76851097341283,-8.231921258624281,1.3236369273719,-1.58499556562922,12.6591928251121,10.5717488789238,1.0,1.0,68.0,54.0,0.0,0.0,5646.0,5646.0,237.04310344827599,2.0,4084.0,0.0,0.0,1.0,1.0,1.0,1.0,1.8700508335259398,116.0,1017.49279360386,715.348778947864,925.110564348013,-3.2354272821470396,1174.57809943077,1174.57809943077,3.0593935655108497,0.219301362851153,-1.13686837721616e-13,-0.235562705342585,16.23085727806,18994.7880264139,3.3642911842745096,-28.5511522497831,-18994.7880264138,-4.02858706816836,9.14473210192932,3510.892541965,0.655506449209297,-8.53798110008478,-3520.563450626121,-0.704112690125225,5873.6769624710205,8092578.66540577,789.90518940027,0.0,0.0,0.0,245.348410594488,978980.7177111721,94.4870878979994,0.0,0.0,0.0,0.6385284824296981,-0.638846315334085,41.775029848551895,1.93188228059638,18237,62.0303993455005,62.0303993455005,18237,0.0,0.0,0,0.0,0,0.0,364,3.7681886933956896,5727,28.2696523859514,3589,9.50637557722781,0.0,0.0,3.7681886933956896,24.402988197909398,33.8592224541952,0.0,0.0,0.0
303,46,40,3,7,Parcel Delivery,Straight Truck,Conventional,Diesel,13,1.18555555555556,0.657777777777778,67.26952016349921,14.1864057586355,5.258056976863481,25.569079298081302,1900.0,222.0,0.0,2368.0,44.5173383317713,5.20149953139644,0.0,0.0,0.20064360603821,0.0,15.1665710050244,49.7590912238334,14.1864057586355,17.6146533874557,1900.0,14.1864057586355,17.6146533874557,1900,0.0,0.0,0,62.0755274859494,3.81783982078432,0,59.3280177288763,3.90744187896906,0,26.8958125549611,19.871262020795,17,13.3298818144576,17.3336842697564,473,12.463626688041199,15.497281989105801,1033,60.73323264279921,4.0988154670056005,131,0,0.0,0.0,0,0,19.1891653658439,16.0747626214576,119,17,13.7384221365324,17.2983507109767,1883,893,11.446635475421,14.103074176990301,2135,990,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,101.0,101.0,6.00519461445055,6.00519461445055,7.63808409377074,-8.979066759088779,1.81693572484963,-2.2899537659993903,13.2772277227723,10.5346534653465,1.0,1.0,41.0,42.0,0.0,0.0,1341.0,1341.0,214.13513513513502,2.0,1421.0,0.0,0.0,1.0,1.0,1.0,1.0,2.1999227795511898,37.0,1050.59609619513,847.153955722847,906.9555903914439,-2.4643567327289,319.733334024107,319.733334024107,1.8236045206836,0.25275362373447197,-2.99749505074942e-05,-0.28262955329546996,20.136569053153302,6962.28476980963,5.19186038017124,-41.903896517510205,-6962.28476980964,-6.5435007235053,5.450875947937809,955.704331952769,0.7554974956148371,-5.81063672892673,-963.0704591416479,-0.8447986483698671,10196.8277836062,3113063.51974046,1314.63831070121,0.0,0.0,0.0,294.886727868533,265438.459440076,110.369421804606,0.0,0.0,0.0,0.86965325254056,-0.870546107834958,49.7590912238334,1.85453557246959,4268,16.8187721605157,16.8187721605157,4268,0.0,0.0,67,1.1552945393218401,64,1.05472031518002,155,1.15801415167194,967,3.58055436516124,2137,7.39854728676222,2.2100148545018596,0.0,0.634308521815396,7.18595802308071,6.78849076111774,0.0,0.0,0.0
